county_fips,year,median_income,median_age,pct_white_nh,pct_black_nh,pct_hispanic,pct_bachelors_plus,nchs_rurality_2013,acs_matched
01059,2018,40459.0,37.6,0.7708135184832922,0.042419630968232834,0.1690761524316784,0.12872381318470114,6,True
01059,2020,41174.0,39.2,0.7633520119036312,0.038116946845221135,0.1767815873618894,0.15049119643111386,6,True
01059,2022,47359.0,39.3,0.7524913311049327,0.04248539564524695,0.18406172878073163,0.14828345276567842,6,True
01059,2024,53338.0,38.0,0.7253644497278359,0.040417944065569665,0.20562472627166364,0.15836039343027908,6,True
01061,2014,36268.0,41.9,0.8421091885441527,0.09535352028639618,0.035314737470167064,0.11242192921582235,4,True
01061,2016,36519.0,42.0,0.840612740519335,0.09422753596114328,0.037063328974406874,0.1166179207657538,4,True
01061,2018,38142.0,42.4,0.8393416632063719,0.09316371597901174,0.03876788343210902,0.11092590601139908,4,True
01061,2020,41569.0,43.6,0.8321646514801198,0.09782814691278474,0.040745934882310576,0.1308326198630137,4,True
01061,2022,47608.0,43.6,0.8081585169062183,0.08920328742447554,0.04447029684392239,0.13913180908228848,4,True
01061,2024,52771.0,43.7,0.804961505560308,0.08424145497824227,0.05344590322460669,0.13244859420898028,4,True
01063,2014,22170.0,42.5,0.17719936349170265,0.8072289156626506,0.004432825642191407,0.11514945652173914,6,True
01063,2016,21339.0,41.3,0.17142191685105393,0.8118085478048213,0.006172120647490393,0.0997485331098072,6,True
01063,2018,21804.0,42.5,0.17149299786375505,0.7959886066935675,0.016971279373368148,0.10097719869706841,6,True
01063,2020,26688.0,44.6,0.1724850991363581,0.7887118355431213,0.026882374407006446,0.10124826629680998,6,True
01063,2022,32796.0,41.1,0.1714248637425383,0.818193615364651,0.003114456267843239,0.16718663975041292,6,True
01063,2024,29200.0,42.5,0.17820581896551724,0.8123653017241379,0.0013469827586206897,0.15127357573400738,6,True
01065,2014,30839.0,40.6,0.39810303384655366,0.5829922692132787,0.010654193464561814,0.1398108838286376,4,True
01065,2016,33351.0,39.7,0.3996965499043473,0.5828220858895705,0.01207203641401148,0.1402874181249389,4,True
01065,2018,30571.0,39.2,0.3961845905823873,0.587290924968093,0.008732451131860013,0.14109820276040116,4,True
01065,2020,30793.0,40.8,0.38416700555781486,0.5911617188559035,0.0006777822963264199,0.15594133492966178,4,True
01065,2022,35851.0,40.5,0.3841405508072175,0.567969067969068,0.0016958350291683625,0.16372745490981963,4,True
01065,2024,39250.0,40.6,0.38067300559714073,0.5464292939510419,0.013149908962168723,0.17586952249950874,4,True
01067,2014,42926.0,43.1,0.6813549507817024,0.27660683265778807,0.024203821656050957,0.16754692451450395,4,True
01067,2016,41045.0,43.2,0.6856344911851981,0.2788735672310467,0.025309827194972944,0.16144341706897963,4,True
01067,2018,48610.0,44.1,0.6893833216538192,0.276045316514833,0.026162111656155104,0.17974850004109477,4,True
01067,2020,51715.0,44.7,0.692577235297553,0.26479004847281434,0.02645564445482684,0.18896348452595382,4,True
01067,2022,58395.0,44.6,0.6950584423099179,0.2513597963198704,0.027138062724221732,0.20961706870472097,4,True
01067,2024,59931.0,44.8,0.7017623392077974,0.2482574941916473,0.022100073666912225,0.21818888457054023,4,True
01069,2014,41077.0,38.7,0.6796631709659582,0.2596552159023661,0.0315389167531699,0.20065114811468238,4,True
