fips,state_abbr,state_full,jurisdiction_name,year,transmitted_total,returned_by_voters,counted_total,rejected_total,reason_sum,rejection_rate,usable,dup_resolved,waves_present,treated,sensitivity_treated,mechanism,confidence,pa_partial,de_edge_case,notes,in_scope,flagged_outlier
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2014,17126.0,16432.0,16341.0,91.0,91.0,0.005537974683544304,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2016,24945.0,24109.0,24033.0,76.0,76.0,0.0031523497449085403,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2018,18755.0,18007.0,17917.0,90.0,90.0,0.004998056311434442,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2020,51159.0,47080.0,46737.0,343.0,343.0,0.0072854715378079865,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2022,30069.0,28067.0,27757.0,310.0,310.0,0.011044999465564542,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614500000,MI,MICHIGAN,SAGINAW COUNTY,2024,37833.0,35629.0,34984.0,645.0,645.0,0.018103230514468552,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2014,401.0,399.0,393.0,6.0,6.0,0.015037593984962405,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2016,22042.0,21075.0,21000.0,75.0,75.0,0.0035587188612099642,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2018,18011.0,17270.0,17211.0,59.0,59.0,0.0034163288940359006,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2020,43775.0,40683.0,40478.0,205.0,205.0,0.005038959762062778,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2022,26826.0,25270.0,24994.0,276.0,276.0,0.010922041946972695,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614700000,MI,MICHIGAN,ST. CLAIR COUNTY,2024,33063.0,31282.0,30422.0,860.0,860.0,0.02749184834729237,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2014,5326.0,4998.0,4967.0,31.0,31.0,0.006202480992396959,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2016,5113.0,4897.0,4888.0,9.0,9.0,0.001837859914233204,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2018,4180.0,3930.0,3916.0,14.0,14.0,0.0035623409669211198,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2020,12715.0,11663.0,11594.0,69.0,69.0,0.0059161450741661665,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2022,6959.0,6483.0,6444.0,39.0,39.0,0.006015733456732994,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2614900000,MI,MICHIGAN,ST. JOSEPH COUNTY,2024,8860.0,8251.0,8093.0,158.0,158.0,0.019149194037086415,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2014,13393.0,12554.0,12495.0,59.0,59.0,0.004699697307631034,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2016,4147.0,3925.0,3905.0,20.0,20.0,0.005095541401273885,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2018,3264.0,3067.0,3051.0,16.0,16.0,0.005216824258232801,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2020,8871.0,8206.0,8177.0,29.0,29.0,0.0035339995125517913,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2022,5709.0,5312.0,5282.0,30.0,30.0,0.005647590361445783,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615100000,MI,MICHIGAN,SANILAC COUNTY,2024,7126.0,6702.0,6631.0,71.0,71.0,0.01059385258131901,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2014,2890.0,2708.0,2704.0,4.0,4.0,0.0014771048744460858,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2016,820.0,774.0,772.0,2.0,2.0,0.002583979328165375,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2018,384.0,349.0,347.0,2.0,2.0,0.0057306590257879654,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2020,1791.0,1598.0,1590.0,8.0,8.0,0.0050062578222778474,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2022,1149.0,1065.0,1061.0,4.0,4.0,0.003755868544600939,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615300000,MI,MICHIGAN,SCHOOLCRAFT COUNTY,2024,1531.0,1428.0,1403.0,25.0,25.0,0.01750700280112045,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2014,2564.0,2392.0,2385.0,7.0,7.0,0.002926421404682274,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2016,7401.0,7010.0,6976.0,34.0,34.0,0.0048502139800285305,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2018,5886.0,5527.0,5507.0,20.0,20.0,0.0036185996019540436,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2020,17318.0,15912.0,15826.0,86.0,86.0,0.005404725992961287,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2022,10088.0,9328.0,9238.0,90.0,90.0,0.009648370497427101,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615500000,MI,MICHIGAN,SHIAWASSEE COUNTY,2024,13368.0,12655.0,12411.0,244.0,244.0,0.019280916633741603,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2014,3619.0,3413.0,3387.0,26.0,26.0,0.007617931438617052,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2016,5063.0,4723.0,4694.0,29.0,29.0,0.006140165149269532,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2018,4212.0,3797.0,3786.0,11.0,11.0,0.0028970239662891757,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2020,11636.0,10514.0,10466.0,48.0,48.0,0.00456534144949591,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2022,6950.0,6478.0,6430.0,48.0,48.0,0.007409694350108058,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615700000,MI,MICHIGAN,TUSCOLA COUNTY,2024,8518.0,8062.0,7901.0,161.0,161.0,0.01997023071198214,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2014,4688.0,4396.0,4386.0,10.0,10.0,0.0022747952684258415,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2016,7688.0,7262.0,7235.0,27.0,27.0,0.0037179840264389974,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2018,6011.0,5513.0,5492.0,21.0,21.0,0.003809178305822601,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2020,19080.0,17468.0,17352.0,116.0,116.0,0.006640714449278681,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2022,11261.0,10547.0,10458.0,89.0,89.0,0.008438418507632502,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2615900000,MI,MICHIGAN,VAN BUREN COUNTY,2024,14157.0,13350.0,13050.0,300.0,300.0,0.02247191011235955,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2014,30520.0,28694.0,28470.0,224.0,224.0,0.0078065100717920125,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2016,50822.0,48289.0,48020.0,269.0,269.0,0.005570626850835594,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2018,41669.0,39145.0,38839.0,306.0,306.0,0.007817090305275259,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2020,143423.0,133327.0,132244.0,1083.0,1083.0,0.008122885837077262,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2022,88409.0,83190.0,81493.0,1697.0,1697.0,0.02039908642865729,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616100000,MI,MICHIGAN,WASHTENAW COUNTY,2024,100959.0,95613.0,92313.0,3300.0,3300.0,0.0345141351071507,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2014,164512.0,146852.0,145580.0,1272.0,1272.0,0.008661781930106503,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2016,218687.0,205062.0,203725.0,1337.0,1337.0,0.006519979323326604,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2018,185151.0,174120.0,172842.0,1278.0,1278.0,0.007339765678842178,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2020,503979.0,452283.0,447792.0,4491.0,4491.0,0.009929623709049422,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2022,285465.0,263039.0,259018.0,4021.0,4021.0,0.015286706534012066,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616300000,MI,MICHIGAN,WAYNE COUNTY,2024,359285.0,333767.0,319375.0,14392.0,14392.0,0.04311990100878757,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2014,1738.0,1581.0,1574.0,7.0,7.0,0.004427577482605946,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2016,2986.0,2706.0,2702.0,4.0,4.0,0.0014781966001478197,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2018,2260.0,2102.0,2093.0,9.0,9.0,0.004281636536631779,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2020,6873.0,6137.0,6115.0,22.0,22.0,0.0035848134267557437,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2022,4044.0,3753.0,3720.0,33.0,33.0,0.008792965627498001,True,False,6,0,0,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2616500000,MI,MICHIGAN,WEXFORD COUNTY,2024,4756.0,4379.0,4281.0,98.0,98.0,0.022379538707467457,True,False,6,1,1,"constitutional amendment (2022 Ballot Proposal 2), implemented via administrative rule",High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2014,1603.0,1322.0,1304.0,18.0,18.0,0.01361573373676248,True,False,6,1,1,statute,High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2016,2578.0,2305.0,2279.0,26.0,26.0,0.011279826464208243,True,False,6,1,1,statute,High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2018,2466.0,2108.0,2080.0,28.0,28.0,0.013282732447817837,True,False,6,1,1,statute,High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2020,7956.0,6765.0,6734.0,31.0,31.0,0.004582409460458241,True,False,6,1,1,statute,High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2022,5819.0,4065.0,4011.0,54.0,54.0,0.013284132841328414,True,False,6,1,1,statute,High,False,False,,True,False
2700100000,MN,MINNESOTA,AITKIN COUNTY,2024,5858.0,4387.0,4356.0,31.0,31.0,0.007066332345566446,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2014,10291.0,9121.0,8906.0,215.0,215.0,0.023571976756934548,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2016,39840.0,37298.0,37013.0,285.0,285.0,0.0076411603839347956,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2018,36498.0,33822.0,33566.0,256.0,256.0,0.0075690379043226305,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2020,78325.0,65528.0,64881.0,647.0,647.0,0.00987364180197778,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2022,15552.0,12890.0,12628.0,262.0,262.0,0.020325833979829323,True,False,6,1,1,statute,High,False,False,,True,False
2700300000,MN,MINNESOTA,ANOKA COUNTY,2024,23423.0,18786.0,18260.0,526.0,526.0,0.027999574150963484,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2014,2812.0,2171.0,2137.0,34.0,34.0,0.01566098572086596,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2016,4076.0,3645.0,3621.0,24.0,24.0,0.006584362139917695,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2018,4183.0,3581.0,3538.0,43.0,43.0,0.012007819044959508,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2020,7608.0,6251.0,6188.0,63.0,63.0,0.010078387458006719,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2022,3072.0,2106.0,2065.0,41.0,41.0,0.0194681861348528,True,False,6,1,1,statute,High,False,False,,True,False
2700500000,MN,MINNESOTA,BECKER COUNTY,2024,3602.0,2638.0,2593.0,45.0,45.0,0.017058377558756634,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2014,4356.0,3259.0,3227.0,32.0,32.0,0.00981896287204664,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2016,5867.0,5265.0,5235.0,30.0,30.0,0.005698005698005698,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2018,5608.0,4792.0,4678.0,114.0,114.0,0.02378964941569282,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2020,10440.0,8852.0,8718.0,134.0,134.0,0.015137821961138725,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2022,4222.0,3181.0,3086.0,95.0,95.0,0.02986482238289846,True,False,6,1,1,statute,High,False,False,,True,False
2700700000,MN,MINNESOTA,BELTRAMI COUNTY,2024,5223.0,4240.0,4206.0,34.0,34.0,0.008018867924528302,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2014,1173.0,954.0,936.0,18.0,18.0,0.018867924528301886,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2016,2750.0,2466.0,2437.0,29.0,29.0,0.011759935117599351,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2018,3060.0,2502.0,2437.0,65.0,65.0,0.02597921662669864,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2020,7092.0,6108.0,6069.0,39.0,39.0,0.0063850687622789785,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2022,2378.0,1847.0,1808.0,39.0,39.0,0.021115322144017325,True,False,6,1,1,statute,High,False,False,,True,False
2700900000,MN,MINNESOTA,BENTON COUNTY,2024,3414.0,2728.0,2665.0,63.0,63.0,0.02309384164222874,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2014,1405.0,982.0,979.0,3.0,3.0,0.003054989816700611,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2016,1512.0,1306.0,1299.0,7.0,7.0,0.005359877488514548,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2018,1483.0,1249.0,1246.0,3.0,3.0,0.0024019215372297837,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2020,2531.0,2232.0,2226.0,6.0,6.0,0.002688172043010753,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2022,1757.0,1444.0,1437.0,7.0,7.0,0.004847645429362881,True,False,6,1,1,statute,High,False,False,,True,False
2701100000,MN,MINNESOTA,BIG STONE COUNTY,2024,1771.0,1538.0,1536.0,2.0,2.0,0.0013003901170351106,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2014,5126.0,3590.0,3507.0,83.0,83.0,0.023119777158774373,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2016,8858.0,7833.0,7765.0,68.0,68.0,0.008681220477467127,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2018,9508.0,7819.0,7654.0,165.0,165.0,0.021102442767617344,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2020,18465.0,15220.0,15074.0,146.0,146.0,0.009592641261498029,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2022,9427.0,6437.0,6362.0,75.0,75.0,0.011651390399254311,True,False,6,1,1,statute,High,False,False,,True,False
2701300000,MN,MINNESOTA,BLUE EARTH COUNTY,2024,10555.0,7617.0,7498.0,119.0,119.0,0.015622948667454378,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2014,761.0,711.0,700.0,11.0,11.0,0.015471167369901548,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2016,3533.0,3108.0,3090.0,18.0,18.0,0.005791505791505791,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2018,4261.0,3699.0,3659.0,40.0,40.0,0.010813733441470668,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2020,9324.0,8303.0,8297.0,6.0,6.0,0.0007226303745634108,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2022,3641.0,2736.0,2703.0,33.0,33.0,0.01206140350877193,True,False,6,1,1,statute,High,False,False,,True,False
2701500000,MN,MINNESOTA,BROWN COUNTY,2024,3985.0,3232.0,3195.0,37.0,37.0,0.011448019801980198,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2014,3266.0,2551.0,2538.0,13.0,13.0,0.005096040768326146,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2016,4580.0,4187.0,4171.0,16.0,16.0,0.0038213518032003822,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2018,4844.0,4094.0,4081.0,13.0,13.0,0.0031753786028334147,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2020,10088.0,8755.0,8708.0,47.0,47.0,0.0053683609366076525,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2022,4050.0,3010.0,2973.0,37.0,37.0,0.01229235880398671,True,False,6,1,1,statute,High,False,False,,True,False
2701700000,MN,MINNESOTA,CARLTON COUNTY,2024,4781.0,3724.0,3687.0,37.0,37.0,0.009935553168635876,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2014,3873.0,3406.0,3349.0,57.0,57.0,0.01673517322372284,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2016,12352.0,11680.0,11516.0,164.0,164.0,0.014041095890410958,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2018,12486.0,11601.0,11425.0,176.0,176.0,0.015171105939143177,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2020,26530.0,23641.0,23451.0,190.0,190.0,0.008036885072543463,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2022,6406.0,5601.0,5413.0,188.0,188.0,0.03356543474379575,True,False,6,1,1,statute,High,False,False,,True,False
2701900000,MN,MINNESOTA,CARVER COUNTY,2024,9686.0,8342.0,8147.0,195.0,195.0,0.02337568928314553,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2014,5897.0,4296.0,4259.0,37.0,37.0,0.00861266294227188,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2016,8214.0,6678.0,6595.0,83.0,83.0,0.012428870919436957,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2018,7665.0,5932.0,5835.0,97.0,97.0,0.016351989211058664,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2020,14581.0,11664.0,11599.0,65.0,65.0,0.005572702331961592,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2022,7888.0,5511.0,5447.0,64.0,64.0,0.011613137361640356,True,False,6,1,1,statute,High,False,False,,True,False
2702100000,MN,MINNESOTA,CASS COUNTY,2024,7580.0,5835.0,5788.0,47.0,47.0,0.00805484147386461,True,False,6,1,1,statute,High,False,False,,True,False
2702300000,MN,MINNESOTA,CHIPPEWA COUNTY,2014,472.0,430.0,403.0,27.0,27.0,0.06279069767441861,True,False,6,1,1,statute,High,False,False,,True,False
2702300000,MN,MINNESOTA,CHIPPEWA COUNTY,2016,862.0,800.0,784.0,16.0,16.0,0.02,True,False,6,1,1,statute,High,False,False,,True,False
2702300000,MN,MINNESOTA,CHIPPEWA COUNTY,2018,2038.0,1746.0,1724.0,22.0,22.0,0.012600229095074456,True,False,6,1,1,statute,High,False,False,,True,False
2702300000,MN,MINNESOTA,CHIPPEWA COUNTY,2020,3448.0,2892.0,2870.0,22.0,22.0,0.007607192254495159,True,False,6,1,1,statute,High,False,False,,True,False
